CreationDate,DateSent,DatePayed,TotalPrice,PayedAmount,IsPayed,CustomerId
2019-03-17 02:10:00,2019-10-17 00:07:28,2019-06-29 10:25:33,784.84,0,1,ba692108-58c6-4cd6-98bf-fd416d9375c9
2016-04-03 06:07:38,2019-08-01 05:44:10,2019-12-09 23:42:24,396.68,0,1,cfcd0325-c0a7-4241-b4bf-c54e01db66e3
2014-09-11 13:05:19,2019-10-28 21:23:18,2019-11-17 17:46:00,3034.59,1660.27,1,0b9e66ef-84d5-4b93-b622-3a49c9d36f16
2019-03-20 19:44:21,2019-06-16 22:51:24,2020-01-23 05:29:58,4095.29,0,1,b4a0f3a5-9b79-406f-9964-27af9453923e
2015-11-20 09:56:24,2019-08-23 09:20:19,2020-03-09 04:08:55,2016.65,1020.37,1,c59d6507-468c-4fbb-999b-b5c65385ec22
2013-03-06 02:42:04,2019-09-04 04:04:29,2019-06-19 00:30:52,2317.17,2182.73,1,b3f07fa9-39ee-4c6a-8441-d11266d7f5aa
2018-09-04 10:22:53,2019-12-23 13:08:28,2019-08-01 08:54:40,3731.1,1110.84,1,bf6910f5-f816-4edc-a16a-f75eb4772810
2018-04-14 16:05:44,2020-01-01 23:38:12,2020-01-18 18:46:29,4692.67,1314.74,1,edf3f7c7-51bd-4464-a0e9-940695dfdfbc
2012-07-21 01:02:31,2019-12-07 20:15:29,2019-06-19 07:18:39,2736.93,2236.79,1,dfb75ade-f2e6-4825-bff0-847484bb1466
2016-05-20 06:09:29,2019-07-21 11:24:23,2019-08-26 13:02:26,3727.91,208.07,1,aeb4cb81-e64c-4bdc-828a-0e6284006568
2017-12-22 09:27:10,2019-07-20 08:17:56,2020-01-08 06:21:33,4505.15,1646.66,1,964b1ac4-f50a-4059-a81b-be6f15befc42
2018-12-07 23:43:48,2019-07-13 03:22:11,2020-01-10 21:11:14,4015.36,1081.63,1,a8b74c44-21ac-4bfb-a926-d8d4613d7f73
2018-09-03 13:09:21,2019-10-02 14:54:47,2019-11-17 05:50:04,3614.24,1574.75,1,af3d8d0c-9247-4b0a-8cf3-ab478421c1a2
2020-01-06 08:35:05,2019-08-19 16:56:57,2019-05-25 07:02:33,2919.14,171.9,1,abac082d-9e88-4963-a6ac-3ab24d516c1a
2015-08-03 22:47:57,2019-08-23 14:13:43,2019-07-01 19:57:57,1673.79,941.06,1,c1defdfe-15de-4456-95b8-bb2db11fb4d2
2011-06-01 14:24:47,2019-05-06 06:27:46,2019-07-05 10:03:03,1310.53,0,1,553a39b3-4408-4e29-baef-c348db645639
2015-11-30 01:18:58,2019-06-04 18:06:43,2019-06-14 11:14:34,1090.65,0,1,2939ba70-fd09-4ed2-bf46-afa4f315322c
2011-01-07 18:09:17,2019-12-22 07:54:10,2020-02-19 21:41:34,2729.95,1050.15,1,c77ec21e-26d0-44a0-8902-a476b3a50d3c
2017-01-23 11:00:58,2019-10-23 03:18:45,2019-06-29 21:06:51,3603.08,2822.81,1,6ad13a57-67b3-4904-943b-0ddd583f9576
2013-11-19 07:38:24,2020-03-07 00:41:06,2019-07-14 18:07:18,1168.88,0,1,df49fccd-68de-455d-a76f-82336ee03012
2013-10-09 17:37:48,2020-03-11 17:34:27,2019-05-23 05:03:40,3434.57,1666.3,1,85c290b7-ad37-4c5a-9f91-06414eebbc70
2012-03-19 18:16:58,2019-09-30 18:21:00,2019-06-01 00:51:15,4574.7,3653.21,1,ffa15437-66cd-4994-adfd-77a6cd365d12
2010-02-27 16:21:30,2019-08-30 11:49:08,2019-08-25 11:15:10,1918.0,1269.13,1,4c5fa1e3-e0a3-48db-afba-5c38f1e4a898
2016-04-04 06:49:06,2020-03-12 17:59:28,2019-07-10 21:54:39,3142.37,1606.88,1,979d3fbc-7263-40e0-9fd1-92ae696917c7
2011-04-17 07:51:26,2020-01-08 05:39:33,2019-12-12 22:04:34,4711.88,636.77,1,b2f484db-a1f0-4ec3-a317-a82033a59446
2010-03-24 22:56:58,2019-12-24 22:20:01,2019-05-07 04:28:07,186.89,0,1,9562513d-d406-4dc0-992a-49e89fa14e03
2018-02-09 03:16:32,2019-11-05 20:17:03,2020-01-01 04:30:26,1021.67,0,1,09f342ad-ea10-400e-8a52-493e57c285ca
2010-12-28 06:22:13,2019-06-30 06:42:06,2019-11-15 08:24:17,4025.92,1702.28,1,302472aa-6253-4379-abe6-81c466576ea1
2016-08-03 21:46:43,2019-11-26 01:57:48,2019-10-08 21:43:10,4677.94,264.81,1,81cf14ab-facd-48f3-b201-c0479200d46f
2018-12-20 04:44:04,2019-07-11 02:02:48,2019-07-09 20:27:38,1920.66,568.78,1,9c8ff975-10b3-4ee2-9ccc-ec8c56cd9793
2012-03-22 17:36:21,2020-03-03 21:50:25,2019-04-25 13:17:03,1797.7,0,1,e49dc75b-f1ee-4ea2-b5ae-1a5ad75a6289
2011-08-16 22:56:31,2019-05-22 20:19:36,2019-12-18 07:06:37,1357.18,0,1,a8f11d7d-8b24-4b60-8612-8d74597f0094
2017-07-26 03:40:02,2019-06-08 08:32:09,2019-07-07 04:51:03,2694.07,1434.84,1,9922f09e-c0e5-4c4e-b0f8-6b8966f372c7
2010-06-28 11:05:55,2019-07-06 12:09:29,2019-12-02 19:52:22,317.1,0,1,2074a7a6-8178-42ae-98d3-12552f47a2b1
2010-09-03 17:52:52,2019-04-13 10:17:50,2019-04-12 01:24:26,408.8,0,1,95950f37-1500-4f31-8f71-f33d86c3ac6d
2020-02-08 05:12:35,2019-06-21 09:39:34,2019-10-20 15:02:47,1795.09,751.45,1,0b9e66ef-84d5-4b93-b622-3a49c9d36f16
2016-12-22 08:27:34,2019-11-21 07:05:30,2020-01-15 00:12:56,3318.94,0,1,41a0c105-d69a-44d3-a765-9f48ff50c543
2016-06-28 01:56:01,2019-05-27 06:13:47,2019-08-03 14:58:13,2023.81,0,1,98186335-54d4-4cca-9efc-c36fe1bda84a
2010-03-08 13:27:10,2019-07-16 07:37:14,2019-09-24 16:25:57,1166.19,0,1,ab28a870-2ed1-4552-aa8a-8fa7bfd205c8
2012-02-17 07:58:32,2019-07-14 13:24:38,2019-04-26 23:26:38,55.16,0,1,a19461ea-51d5-4fb4-ad17-388ae29e25d5
2012-06-19 20:18:40,2019-03-14 03:00:03,2020-02-11 11:03:05,4987.61,4804.25,1,7e4c4d35-2d55-419b-bfd8-ed9fdff40d6e
2015-04-30 16:12:51,2019-09-13 11:25:12,2019-10-21 17:59:18,1443.59,0,1,3e6cd886-a587-49ff-87b1-f44811d0b08b
2018-12-22 08:22:18,2019-08-08 06:38:49,2019-10-16 00:49:04,425.66,0,1,5bd0025a-7c05-4c08-916f-00230d38fd92
2011-07-27 02:44:51,2019-07-01 11:14:31,2019-11-27 06:41:08,726.3,0,1,82ccd656-b303-4278-8756-3eef6943eb6e
2011-05-25 06:04:18,2019-06-26 04:27:36,2019-04-28 11:56:00,3049.2,1199.72,1,3559490b-8d2b-40a8-bc6f-cfcb46ca98db
2011-03-03 18:27:54,2019-11-20 02:36:38,2020-03-02 01:00:49,1970.63,0,1,05565792-772a-4f8e-9eaf-eb531e2b8470
2012-07-16 16:58:25,2019-11-15 16:56:51,2020-01-08 09:40:50,4792.05,810.41,1,14db3ca3-f0af-40ed-af3d-aa0fc42f5940
2017-07-08 08:25:06,2019-08-12 13:39:30,2019-05-10 01:00:53,2596.22,0,1,a488fb53-e92b-4bf1-91e9-d60ca76a1124
2016-06-18 07:45:18,2019-06-29 03:34:17,2019-04-20 08:35:45,951.48,0,1,5509f940-8619-4b18-bb66-4957cdf08d41
2010-04-09 01:02:16,2019-08-29 01:41:14,2019-07-02 16:20:03,2906.85,1699.16,1,f738bdb9-485a-4ef2-9eda-7ba628d4c23d
2017-08-24 05:06:09,2019-10-17 09:44:01,2020-01-10 15:29:50,2735.3,0,1,2074a7a6-8178-42ae-98d3-12552f47a2b1
2011-11-12 10:48:00,2019-12-28 02:30:41,2020-01-15 01:39:23,4711.8,1497.3,1,5409a787-4e5e-489c-883c-2c8866ceb522
2016-09-03 14:55:27,2020-02-21 13:28:07,2019-05-07 03:35:29,3756.01,3063.54,1,25275625-d1b8-411d-b5e0-758353758f77
2013-12-04 01:29:43,2019-07-15 05:46:20,2019-12-17 00:33:14,2773.18,1779.76,1,e24fd207-12f3-4ca6-84a8-7f820e088657
2010-06-17 17:42:42,2019-05-22 05:33:27,2020-01-18 13:58:55,1626.89,646.15,1,aeefe74c-1d7f-4a0f-a73b-61d65ea2e55d
2010-05-29 22:11:12,2019-09-14 13:51:52,2020-03-13 06:42:24,4170.46,4069.47,1,c0a5edbc-4fbe-4111-867a-be83bf1bb209
2019-09-18 21:23:01,2019-06-10 06:35:24,2019-05-12 07:54:05,3584.71,1755.87,1,bf6910f5-f816-4edc-a16a-f75eb4772810
2018-12-12 15:34:31,2019-11-23 19:50:37,2019-10-13 06:24:11,1765.18,685.22,1,687c965a-64c1-45de-87f3-1527bff378b0
2013-01-17 19:22:47,2019-12-27 21:09:30,2019-06-10 15:34:40,2620.75,1249.83,1,be9f0ee8-a2a1-4147-9131-8a51c1cd3693
2019-08-27 20:09:51,2019-10-13 21:04:24,2019-10-17 21:55:34,1812.26,0,1,3850cd23-b3a9-42c4-a750-16a325c66e75
2017-08-18 14:47:53,2020-02-21 03:18:30,2019-11-18 06:14:33,3999.92,2023.39,1,f050c2af-bcdc-44eb-93f2-1226944e9816
2014-07-31 17:30:20,2019-08-30 17:30:45,2020-01-06 20:59:40,831.97,0,1,79a9f34d-108e-4460-96fa-c166b633d3b7
2017-12-08 16:18:57,2019-09-28 23:29:09,2019-03-23 18:14:17,3030.41,685.25,1,5b1c10a0-038a-4eba-860d-765e595f51bc
2017-02-22 19:23:20,2019-06-16 20:39:08,2019-04-10 23:33:26,3441.47,0,1,df3d9e53-0795-435f-a4be-4796362cdca5
2011-09-26 07:58:49,2019-08-18 06:36:03,2019-12-09 13:16:57,119.07,0,1,6a95f689-d2bf-49f0-886c-b7ffc61cdac7
2015-09-28 07:24:12,2019-05-06 13:15:30,2019-04-28 09:23:49,1544.44,0,1,ec0d2050-880f-45f2-8afe-e6f69a26e854
2014-08-24 09:35:52,2019-05-05 13:17:37,2019-04-09 08:31:08,14.41,0,1,86a7d885-1a87-45ca-aba9-60fcb341be9a
2018-07-25 00:21:55,2020-02-14 14:08:41,2019-10-11 01:35:07,17.53,0,1,7deee93d-c41c-48ef-9bc6-9bd1c046c2d1
2012-05-05 05:32:00,2019-06-18 10:03:39,2019-04-05 13:00:02,3970.6,179.4,1,4a186302-9255-4e77-854d-18a6ed3d9d32
2018-12-19 02:06:29,2019-03-28 02:33:31,2019-03-17 21:39:15,4966.07,2378.42,1,706fe6e2-7fd6-482e-89c5-8ae0bdfd6d71
2010-02-04 07:30:44,2019-11-13 17:38:44,2020-02-07 09:29:21,516.87,0,1,4fd2df7b-08aa-4b93-b810-2830500b9105
2018-07-08 21:16:42,2019-06-27 02:15:22,2019-04-20 08:54:35,4678.62,3222.82,1,3c78e0e9-e54f-4e79-8cb5-4f9bf2c9e522
2019-05-10 17:03:09,2019-11-06 00:32:32,2019-05-02 06:43:01,1254.04,292.52,1,f64e3ef2-8e4f-46ae-8fce-0d08efc20c49
2017-10-02 23:03:10,2019-05-24 09:10:37,2019-09-20 09:12:00,4051.23,1188.09,1,9795bc70-cab7-4c94-ae09-517d2ee1d712
2011-06-21 02:38:29,2019-05-20 05:01:56,2019-09-18 17:01:00,2100.47,0,1,ec38e98b-061f-460d-b346-85ca13c6b97e
2011-09-23 07:36:01,2019-12-09 04:28:03,2020-02-18 15:32:16,349.71,0,1,43aa0f73-38cb-4bd1-9d20-30e703ad09f7
2014-09-28 10:08:00,2020-01-22 13:48:01,2019-07-15 07:33:15,711.68,0,1,720cedbb-e2d7-46d8-b0a4-ada18785d23b
2013-12-21 01:49:29,2019-09-10 15:28:14,2019-09-20 03:40:35,99.15,0,1,706fe6e2-7fd6-482e-89c5-8ae0bdfd6d71
2012-03-16 14:08:58,2019-10-18 22:29:03,2019-09-12 00:55:55,3005.75,2378.76,1,96fa3702-9920-44dd-9f42-fda1b0eb2d7c
2016-09-18 02:30:24,2019-05-04 15:47:44,2019-04-03 12:46:19,4126.49,709.25,1,54bca41b-dcde-43a0-b480-ac1a24d6e2b6
2016-04-29 13:02:46,2020-01-15 06:34:05,2019-12-31 10:00:37,4380.53,2099.75,1,9f51a14d-22a1-49b2-8e1d-98ec7a543015
2015-11-15 13:36:05,2019-10-02 03:16:04,2019-07-26 11:34:24,2538.2,1501.02,1,6bfff9fe-0fc2-40b1-9d5d-50cddff9265d
2015-08-29 11:45:58,2019-12-15 03:14:12,2019-07-17 05:21:57,3121.53,2970.84,1,697f4fcd-4d04-4013-a59f-becf974a304e
2017-03-17 11:31:45,2019-04-10 21:56:16,2019-05-03 21:13:52,3733.54,2063.7,1,fcd5f106-261c-4971-81a8-5281d44fb519
2018-11-29 14:24:08,2019-03-27 16:54:50,2019-06-29 03:19:33,1542.9,768.91,1,45ea716f-cd59-43c7-b1f5-c1ae3bc6e6a2
2014-12-07 05:17:30,2019-03-18 04:19:15,2019-12-19 09:22:26,2725.9,0,1,0563dd99-b913-46cb-bdec-52f7447d2fc8
2012-10-03 02:28:02,2019-10-31 03:07:45,2019-12-12 18:42:55,1806.37,1748.77,1,81cc02b3-0a79-4e7c-9184-a764aef9eea7
2017-03-14 01:43:36,2019-09-22 14:21:27,2019-06-23 02:50:54,4570.29,579.82,1,5e884944-7493-468b-8260-bdbcefbd0c95
2018-12-14 12:20:17,2019-11-22 02:03:53,2019-06-21 12:08:48,2509.4,0,1,d2fbd2d7-c74d-4b97-a38b-e83934e57164
2011-05-25 11:47:42,2019-08-25 07:37:50,2019-04-26 15:35:10,3286.16,2981.5,1,56d3d444-4c54-4913-8cac-46552299aee9
2013-05-28 17:25:06,2019-11-16 14:09:34,2019-07-10 01:18:14,4001.35,2698.79,1,2074a7a6-8178-42ae-98d3-12552f47a2b1
2016-07-10 19:17:42,2019-08-09 14:19:19,2020-01-25 20:51:05,1990.98,1295.44,1,215296f0-6556-4624-9200-846adf307436
2016-09-12 07:58:58,2019-05-20 11:05:58,2020-03-06 11:48:59,1823.32,0,1,ecc3bdce-ec92-4a9a-be73-d1844f51f08b
2018-03-07 16:12:15,2019-04-03 07:27:39,2019-09-19 05:07:55,1841.35,0,1,a3caa720-baff-41ae-a497-6650319f4794
2010-11-26 20:25:56,2020-02-10 02:19:49,2019-12-23 05:11:09,1829.99,0,1,4dff56ff-adec-45d4-a02d-ffaab46f3a94
2013-06-13 10:31:21,2019-03-24 07:32:04,2019-03-17 21:00:27,2973.63,2130.34,1,de7cd45c-6aac-4a83-829a-6215e137fed5
2020-01-09 21:09:37,2019-06-03 18:01:40,2019-09-09 08:53:04,879.14,0,1,c37c5f18-61fb-4637-a515-9b3c4edef011
2014-09-19 17:02:44,2019-12-31 17:56:32,2019-09-01 11:04:10,3135.56,2038.98,1,6e02e241-b3cc-4306-879b-f4ca6a8e4684
2012-01-01 04:24:11,2019-04-20 23:04:38,2019-04-03 23:22:14,818.85,0,1,52230338-2f8b-4b35-b10e-65393df973b7
2011-10-19 12:45:12,2019-11-15 01:46:46,2019-09-03 08:37:38,331.59,0,1,174a5776-4571-4f9f-8889-ea6fd0972894
2013-08-30 18:52:43,2019-07-27 19:42:51,2019-11-09 16:49:19,611.83,0,1,cb311bfb-35ab-4f28-b9f1-c5e7c49de22e
2013-05-12 16:45:49,2019-10-29 10:08:02,2020-01-22 09:46:57,4581.02,2527.78,1,2e9c8dbb-043a-4dac-bf7f-df4a92714d41
2014-04-17 02:10:08,2019-03-18 18:27:45,2019-11-09 14:41:03,1099.58,0,1,8b6f736e-59da-4a67-9f87-81f09349f05c
2012-05-28 14:40:46,2020-02-23 14:30:28,2019-06-22 16:14:36,1247.56,0,1,b22bb068-907c-4a38-baca-33815427c19b
2019-07-02 23:16:12,2019-03-14 02:01:17,2019-05-19 12:00:32,2912.48,0,1,8822bd88-ded1-4333-986f-23eace0de1e4
2015-05-09 07:53:14,2019-08-26 17:59:58,2019-05-10 16:27:57,4266.65,2253.52,1,775a6719-bdcc-465e-9cb3-6ffd29999b80
2013-02-12 09:01:49,2020-01-08 22:54:35,2020-01-11 23:58:20,2709.87,1634.18,1,697f4fcd-4d04-4013-a59f-becf974a304e
2012-03-22 19:54:56,2019-06-09 15:39:38,2019-09-03 22:12:28,1755.08,77.28,1,8af6990a-d707-441d-85e7-d44df4773768
2018-05-08 22:14:44,2019-11-25 08:38:54,2020-01-08 04:41:08,667.16,0,1,a488fb53-e92b-4bf1-91e9-d60ca76a1124
2011-03-18 21:38:52,2019-09-28 17:28:26,2019-10-15 23:15:34,966.36,0,1,82139a82-69b7-45ba-a153-91b9bdf94e0c
2011-06-13 01:33:39,2019-06-12 01:40:31,2020-02-23 22:17:29,1858.71,0,1,14ec0248-4d6d-4618-a87d-6df44d6981c7
2014-03-13 18:58:15,2019-08-23 08:13:21,2019-12-03 13:10:54,2408.67,1135.26,1,2d81be41-78e5-43d4-974f-cea7c9f3dece
2015-09-06 04:36:39,2019-03-25 11:14:04,2019-04-28 15:59:17,271.23,0,1,e97f9305-5453-4e6e-9bf9-6c3a286210a5
2014-07-09 01:10:58,2019-05-29 18:01:24,2019-09-08 17:07:53,932.19,0,1,52d2f744-3626-4613-9fe5-e95a17b1d22d
2015-06-29 22:04:43,2019-05-01 01:24:56,2019-11-27 23:55:39,3652.87,0,1,daef01fd-9641-4735-b948-dc1ffb3efd72
2011-01-22 19:52:40,2020-03-04 04:46:53,2019-04-17 01:31:17,234.79,0,1,342f4e15-db7d-4337-8645-1e007b07fe60
2015-02-15 11:11:50,2019-10-23 16:55:36,2019-05-17 09:48:40,2170.65,309.96,1,1ea043dd-3158-43bf-b82d-77b73300d88b
2019-08-18 10:28:27,2019-05-03 15:48:50,2019-11-23 14:12:17,3007.37,193.7,1,96fa3702-9920-44dd-9f42-fda1b0eb2d7c
2012-03-22 02:53:22,2019-09-08 10:38:51,2019-08-21 12:29:10,2961.28,1332.93,1,a88ccbbd-d529-4007-ad3a-7a078a4a737f
2010-09-01 23:54:52,2019-09-08 03:27:27,2020-02-14 04:36:59,3260.17,1754.07,1,3b283a8d-1a4d-41a6-b355-8abfdbc8208c
2011-02-05 19:01:52,2019-10-28 20:14:36,2019-09-09 08:52:26,1113.0,461.0,1,f77d5ef7-871b-44cb-bcdf-dddcae4f1e9d
2018-12-07 03:03:07,2019-06-18 14:25:53,2019-05-19 15:35:38,794.39,0,1,d6f8f148-7d13-419d-8ad4-cc1d891cd64d
2018-10-23 00:52:53,2019-09-26 05:35:55,2019-09-05 08:28:30,3487.05,2798.92,1,9c794913-ee05-4f42-888c-c1c804e64ebf
2011-07-17 06:23:46,2019-08-15 07:36:01,2019-11-06 18:01:42,1388.38,727.67,1,316e8ce1-2e80-4eab-8843-de5b85d841c3
2015-12-09 21:17:27,2020-01-24 21:23:15,2019-08-13 06:01:21,3202.13,0,1,4a186302-9255-4e77-854d-18a6ed3d9d32
2011-10-04 07:09:29,2019-04-08 22:26:00,2019-08-17 22:09:01,139.34,0,1,ef953aff-6da4-484c-84d5-3392e8335908
2017-05-07 06:12:17,2019-04-27 20:20:29,2019-10-16 20:39:20,1209.46,1079.61,1,7838be22-65fd-46fc-b243-78779a4e425f
2011-04-01 00:25:25,2019-08-31 03:57:56,2019-08-17 16:40:34,2233.82,0,1,4df84056-4a8b-4201-b843-a9c6b8696762
2016-03-03 10:58:02,2019-09-02 16:37:42,2020-01-22 21:14:54,4761.79,4009.73,1,32720384-a202-46cb-b86d-c4d6709d225b
2011-01-05 20:04:39,2019-09-26 06:53:35,2019-10-07 14:17:01,1009.79,0,1,aa6daa86-f10e-45e6-8bb4-542deb82ccb7
2013-12-30 17:40:45,2020-01-31 02:10:43,2019-06-22 21:05:31,3804.25,394.69,1,706fe6e2-7fd6-482e-89c5-8ae0bdfd6d71
2019-06-23 14:59:16,2019-10-06 09:27:53,2019-09-04 19:02:04,4218.8,376.82,1,014b8175-b3f1-4638-9d28-668e8a2a1c1e
2018-12-08 15:30:28,2019-03-18 03:37:17,2019-11-05 06:21:21,1289.97,0,1,de7cd45c-6aac-4a83-829a-6215e137fed5
2016-07-09 18:19:04,2019-09-22 08:40:10,2019-05-02 12:02:44,2987.87,2229.75,1,708b8415-a985-4368-be2a-bfdd9521b89b
2016-08-30 11:53:25,2019-11-19 09:58:11,2020-01-20 00:46:16,2913.17,0,1,d32bd966-fdbf-4297-bee7-31cccf9c1d40
2013-04-24 08:15:34,2020-02-25 12:55:44,2019-08-12 04:51:18,867.87,418.14,1,38383dd1-2408-406b-9cff-42e763413522
2019-01-09 05:35:14,2019-09-16 03:31:47,2019-03-25 13:12:16,4655.34,4242.81,1,768f2777-9bed-4026-b8f6-bee2b7c74e1e
2011-08-12 15:53:02,2019-08-05 10:47:57,2019-09-15 02:56:24,1859.65,0,1,2aba81ac-3a50-4300-9962-f5bbd14403cd
2013-02-10 07:07:22,2020-02-18 01:14:45,2019-07-28 03:38:55,877.13,0,1,b7ae6465-a37e-436e-a886-23c19ab2656d
2012-11-23 02:09:04,2019-12-06 01:31:31,2019-10-05 13:11:18,3967.54,3032.72,1,b7d9d6fe-b94f-4e14-bb59-39c7d47bb945
2016-02-22 15:20:46,2020-02-21 07:41:08,2019-04-28 05:45:54,552.69,0,1,e1a44a02-4574-4358-83ba-3ab4ae8acf9d
2015-05-31 05:01:36,2019-05-12 22:22:58,2019-05-20 02:52:57,885.98,0,1,369f6d58-2961-4bfe-b3cd-cb4559a15c5d
2014-05-19 10:30:34,2019-09-01 04:45:20,2019-04-11 17:59:40,3374.77,505.91,1,6f9ebe44-fd8d-433a-9ba8-fd11cbf07b0b
2013-07-20 10:19:57,2019-07-21 14:28:55,2019-07-31 05:14:53,1280.57,0,1,1c0ea523-2008-4123-ad93-cb92f2752380
2011-11-09 18:34:07,2019-12-17 11:45:04,2019-05-03 03:26:07,2608.46,1077.81,1,5f233e9d-4771-40c1-bf45-fa190b83fda2
2011-05-09 00:50:56,2019-12-30 22:14:06,2019-07-19 03:51:52,1197.67,0,1,d90f3418-67b6-41b4-b97a-39df9c06054f
2012-11-14 01:22:29,2019-06-15 21:21:20,2020-01-06 06:08:39,2444.8,64.74,1,706fe6e2-7fd6-482e-89c5-8ae0bdfd6d71
2018-05-18 23:39:07,2019-11-26 21:51:04,2019-05-31 05:27:49,3199.42,0,1,e2b86923-ba23-44dd-a042-90d6387f05a9
2017-06-27 05:19:25,2020-02-08 06:16:15,2020-01-13 17:56:27,460.92,0,1,b56d3bd5-99c0-4852-8161-9e4d4909f032
2012-05-06 12:11:09,2019-08-11 14:15:24,2020-01-10 08:25:52,2385.57,470.2,1,ff11816c-bc54-4324-90ea-69d7de60e183
2013-01-14 11:03:15,2020-02-29 10:37:10,2020-02-02 17:29:39,3335.05,0,1,4a186302-9255-4e77-854d-18a6ed3d9d32
2013-10-07 13:33:07,2019-10-19 20:44:01,2019-09-05 09:57:50,1276.78,1135.61,1,b6796f1b-4148-4fd2-b934-5a499363d44b
2018-04-13 22:07:30,2019-06-15 13:23:05,2019-11-09 12:44:05,1305.53,0,1,c8cd6353-f774-46c0-b829-8b3439531b3b
2013-03-22 21:36:59,2019-08-17 22:13:19,2019-08-26 08:16:46,3783.72,3700.31,1,8c51c3e0-a83d-4377-845a-6de96d65f3ed
2014-10-22 11:11:39,2020-02-19 10:42:51,2020-03-04 22:49:21,4477.9,4369.83,1,56d3d444-4c54-4913-8cac-46552299aee9
2010-07-24 13:35:38,2019-09-29 11:25:21,2019-09-19 21:15:42,4499.75,3619.67,1,de7cd45c-6aac-4a83-829a-6215e137fed5
2015-02-22 13:08:37,2019-12-15 01:25:57,2020-01-14 16:07:00,3786.33,374.55,1,79ec5e5c-88c3-470a-9ca5-cf85fe7982e1
2014-04-09 19:49:02,2019-12-20 01:59:34,2019-04-24 22:55:10,1150.06,0,1,ad76cbd4-b10b-4182-8ec9-ce89365b1edf
2017-04-01 13:35:37,2019-04-06 22:10:59,2019-03-24 17:42:59,2201.95,0,1,b49cdb7b-17ff-44de-bd1b-e6ae48ab7c26
2010-05-11 20:37:46,2019-08-09 18:11:42,2019-11-16 03:18:54,538.52,0,1,2dcc065a-2013-46ff-a21a-4d70f87bf697
2015-01-26 07:26:19,2019-09-05 12:02:22,2019-07-30 14:12:06,607.84,0,1,363f2305-2d56-4f4b-bae9-1cac5e6025b6
2018-05-08 20:34:57,2019-07-21 13:12:24,2019-10-13 04:43:05,2170.37,0,1,df1f9731-16a1-4f90-9b60-751a77d911c0
2011-01-17 09:11:21,2019-10-13 14:04:34,2019-11-22 17:32:53,2260.12,0,1,95bb12cc-59c7-436f-aa3c-006222fa2616
2019-03-24 22:39:22,2019-06-30 03:07:26,2019-07-16 13:46:02,2738.67,0,1,57205c91-f060-483d-84aa-561c091d0841
2013-10-17 18:23:23,2020-01-19 00:44:23,2019-08-04 14:57:50,3508.38,1497.94,1,8c7076f2-642e-43b9-b34c-3f5138f48164
2017-06-18 06:08:45,2019-10-10 08:10:38,2020-02-06 16:47:54,4554.46,2650.63,1,d406284f-f197-403b-9d01-e84bac2fcc5a
2019-06-24 08:14:16,2019-06-11 15:39:37,2020-02-26 20:22:19,3308.34,0,1,f9641f9f-fab2-4fa8-8f31-6e27aea848ac
2013-12-09 05:17:05,2020-02-07 02:30:37,2019-08-30 08:07:25,776.67,0,1,e2c6c608-04da-4e1a-a9cd-b2169ebd1ad6
2012-05-21 08:48:43,2019-07-16 00:54:52,2019-05-27 01:46:42,4892.24,3921.35,1,03518786-90fc-4816-8bda-c7cd8aaba126
2015-08-11 14:19:21,2019-09-24 13:53:20,2020-01-27 04:02:35,1571.42,358.4,1,8f49c3fd-67ce-4324-b58f-cfdd5616e0c8
2012-08-24 17:25:32,2019-09-12 16:04:57,2019-10-26 22:52:09,1629.8,0,1,80194b01-fc4b-4e1f-b0ad-34e0104ee030
2012-05-06 19:43:11,2019-08-31 18:32:26,2019-08-25 16:43:23,2849.64,0,1,5cd9b7b7-75e1-4208-af4d-1f4d83ec78e0
2016-08-16 23:12:44,2019-03-27 09:56:31,2020-02-11 06:05:23,112.39,0,1,9562513d-d406-4dc0-992a-49e89fa14e03
2014-08-07 16:46:59,2020-01-01 08:05:56,2019-10-16 14:47:27,1581.74,0,1,64398978-a77c-4cd2-9998-83649d4d3bc9
2012-12-23 10:16:54,2019-06-24 13:07:40,2019-09-18 08:38:41,2522.9,2002.49,1,7e8720dc-8edf-4f79-8997-0a8668c987af
2010-08-20 09:07:48,2019-11-26 06:48:16,2019-11-12 15:12:56,469.67,0,1,d2fa2175-5393-4bcf-acd1-f3973f501634
2011-08-07 17:55:29,2019-09-01 21:15:37,2019-03-15 00:17:48,687.37,0,1,bd049e97-8787-4893-ab6f-adec560ed8d6
2010-10-12 10:53:12,2019-03-22 16:09:14,2020-03-04 14:49:07,2521.53,1994.01,1,495266f2-6510-4a87-a091-fdfb1f713e34
2015-07-06 20:18:58,2019-10-03 10:49:55,2019-06-07 13:00:14,1602.53,0,1,fe1bc7f8-f5a7-44c4-8005-fbe50c5326b7
2012-01-05 15:30:42,2020-02-22 17:03:42,2019-11-21 00:22:43,2277.58,1273.83,1,dfb75ade-f2e6-4825-bff0-847484bb1466
2018-08-12 03:32:49,2019-11-28 12:01:01,2019-11-08 19:19:06,2488.49,0,1,6aed0d56-51c9-4776-a72c-e7a802951e8f
2018-07-23 13:50:45,2019-11-04 13:26:58,2019-09-23 10:06:55,1555.72,0,1,c5df109f-f332-4058-be24-10f7be27e2c7
2018-07-11 19:30:19,2020-01-13 16:35:17,2019-08-25 22:59:44,2703.1,0,1,177fe8c4-4967-4536-869e-e58be6fdca72
